LOC135079519	LOC135079519	Gene Expression
LOC135079522	LOC135079522	Gene Expression
LOC135079275	LOC135079275	Gene Expression
LOC135079113	LOC135079113	Gene Expression
LOC135079276	LOC135079276	Gene Expression
LOC135079284	LOC135079284	Gene Expression
LOC135079279	LOC135079279	Gene Expression
LOC135079278	LOC135079278	Gene Expression
LOC135079277	LOC135079277	Gene Expression
LOC135079472	LOC135079472	Gene Expression
LOC135079473	LOC135079473	Gene Expression
Trnad-guc_5	Trnad-guc_5	Gene Expression
LOC135079280	LOC135079280	Gene Expression
LOC135079114	LOC135079114	Gene Expression
LOC135079283	LOC135079283	Gene Expression
LOC135079115	LOC135079115	Gene Expression
LOC135079469	LOC135079469	Gene Expression
LOC135079523	LOC135079523	Gene Expression
LOC135079116	LOC135079116	Gene Expression
LOC135079285	LOC135079285	Gene Expression
LOC135079286	LOC135079286	Gene Expression
LOC135079287	LOC135079287	Gene Expression
LOC135079288	LOC135079288	Gene Expression
LOC135079294	LOC135079294	Gene Expression
LOC135079292	LOC135079292	Gene Expression
LOC135079293	LOC135079293	Gene Expression
LOC135079289	LOC135079289	Gene Expression
LOC135079290	LOC135079290	Gene Expression
LOC135079291	LOC135079291	Gene Expression
LOC135079117	LOC135079117	Gene Expression
LOC135079296	LOC135079296	Gene Expression
LOC135079525	LOC135079525	Gene Expression
LOC135079526	LOC135079526	Gene Expression
LOC135079527	LOC135079527	Gene Expression
LOC135079303	LOC135079303	Gene Expression
LOC135079300	LOC135079300	Gene Expression
LOC135079302	LOC135079302	Gene Expression
LOC135079297	LOC135079297	Gene Expression
LOC135079298	LOC135079298	Gene Expression
LOC135079299	LOC135079299	Gene Expression
LOC135079304	LOC135079304	Gene Expression
LOC135079305	LOC135079305	Gene Expression
LOC135079118	LOC135079118	Gene Expression
LOC135079306	LOC135079306	Gene Expression
LOC135079307	LOC135079307	Gene Expression
LOC135079308	LOC135079308	Gene Expression
LOC135079120	LOC135079120	Gene Expression
LOC135079121	LOC135079121	Gene Expression
LOC135079122	LOC135079122	Gene Expression
LOC135079310	LOC135079310	Gene Expression
LOC135079324	LOC135079324	Gene Expression
LOC135079123	LOC135079123	Gene Expression
LOC135079474	LOC135079474	Gene Expression
LOC135079528	LOC135079528	Gene Expression
LOC135079328	LOC135079328	Gene Expression
LOC135079124	LOC135079124	Gene Expression
LOC135079125	LOC135079125	Gene Expression
LOC135079126	LOC135079126	Gene Expression
LOC135079529	LOC135079529	Gene Expression
LOC135079320	LOC135079320	Gene Expression
LOC135079311	LOC135079311	Gene Expression
LOC135079312	LOC135079312	Gene Expression
LOC135079313	LOC135079313	Gene Expression
LOC135079322	LOC135079322	Gene Expression
LOC135079317	LOC135079317	Gene Expression
LOC135079475	LOC135079475	Gene Expression
LOC135079325	LOC135079325	Gene Expression
LOC135079315	LOC135079315	Gene Expression
LOC135079314	LOC135079314	Gene Expression
LOC135079318	LOC135079318	Gene Expression
LOC135079327	LOC135079327	Gene Expression
LOC135079323	LOC135079323	Gene Expression
LOC135079321	LOC135079321	Gene Expression
LOC135079127	LOC135079127	Gene Expression
LOC135079128	LOC135079128	Gene Expression
LOC135079316	LOC135079316	Gene Expression
LOC135079530	LOC135079530	Gene Expression
LOC135079531	LOC135079531	Gene Expression
LOC135079339	LOC135079339	Gene Expression
LOC135079329	LOC135079329	Gene Expression
Trnam-cau_13	Trnam-cau_13	Gene Expression
LOC135079330	LOC135079330	Gene Expression
LOC135079338	LOC135079338	Gene Expression
LOC135079336	LOC135079336	Gene Expression
LOC135079532	LOC135079532	Gene Expression
LOC135079341	LOC135079341	Gene Expression
LOC135079342	LOC135079342	Gene Expression
LOC135079476	LOC135079476	Gene Expression
LOC135079335	LOC135079335	Gene Expression
LOC135079477	LOC135079477	Gene Expression
LOC135079340	LOC135079340	Gene Expression
LOC135079331	LOC135079331	Gene Expression
LOC135079333	LOC135079333	Gene Expression
LOC135079332	LOC135079332	Gene Expression
LOC135079337	LOC135079337	Gene Expression
LOC135079334	LOC135079334	Gene Expression
LOC135079129	LOC135079129	Gene Expression
LOC135079533	LOC135079533	Gene Expression
LOC135079344	LOC135079344	Gene Expression
LOC135079535	LOC135079535	Gene Expression
LOC135079343	LOC135079343	Gene Expression
LOC135079536	LOC135079536	Gene Expression
LOC135079345	LOC135079345	Gene Expression
LOC135079349	LOC135079349	Gene Expression
Trnal-cag_14	Trnal-cag_14	Gene Expression
LOC135079351	LOC135079351	Gene Expression
LOC135079131	LOC135079131	Gene Expression
LOC135079350	LOC135079350	Gene Expression
LOC135079478	LOC135079478	Gene Expression
LOC135079132	LOC135079132	Gene Expression
LOC135079133	LOC135079133	Gene Expression
LOC135079134	LOC135079134	Gene Expression
LOC135079135	LOC135079135	Gene Expression
LOC135079347	LOC135079347	Gene Expression
LOC135079137	LOC135079137	Gene Expression
LOC135079136	LOC135079136	Gene Expression
LOC135079348	LOC135079348	Gene Expression
LOC135079346	LOC135079346	Gene Expression
LOC135079353	LOC135079353	Gene Expression
LOC135079352	LOC135079352	Gene Expression
LOC135079138	LOC135079138	Gene Expression
LOC135079354	LOC135079354	Gene Expression
LOC135079537	LOC135079537	Gene Expression
LOC135079538	LOC135079538	Gene Expression
LOC135079362	LOC135079362	Gene Expression
LOC135079366	LOC135079366	Gene Expression
LOC135079479	LOC135079479	Gene Expression
LOC135079355	LOC135079355	Gene Expression
LOC135079356	LOC135079356	Gene Expression
LOC135079363	LOC135079363	Gene Expression
LOC135079365	LOC135079365	Gene Expression
LOC135079139	LOC135079139	Gene Expression
LOC135079358	LOC135079358	Gene Expression
LOC135079357	LOC135079357	Gene Expression
LOC135079364	LOC135079364	Gene Expression
LOC135079359	LOC135079359	Gene Expression
LOC135079360	LOC135079360	Gene Expression
LOC135079539	LOC135079539	Gene Expression
LOC135079140	LOC135079140	Gene Expression
LOC135079141	LOC135079141	Gene Expression
LOC135079367	LOC135079367	Gene Expression
LOC135079540	LOC135079540	Gene Expression
LOC135079143	LOC135079143	Gene Expression
LOC135079144	LOC135079144	Gene Expression
LOC135079368	LOC135079368	Gene Expression
LOC135079369	LOC135079369	Gene Expression
LOC135079145	LOC135079145	Gene Expression
LOC135079542	LOC135079542	Gene Expression
LOC135079146	LOC135079146	Gene Expression
LOC135079147	LOC135079147	Gene Expression
LOC135079148	LOC135079148	Gene Expression
LOC135079543	LOC135079543	Gene Expression
LOC135079378	LOC135079378	Gene Expression
LOC135079370	LOC135079370	Gene Expression
LOC135079371	LOC135079371	Gene Expression
LOC135079377	LOC135079377	Gene Expression
LOC135079379	LOC135079379	Gene Expression
LOC135079375	LOC135079375	Gene Expression
LOC135079374	LOC135079374	Gene Expression
LOC135079372	LOC135079372	Gene Expression
Trnar-ucu_2	Trnar-ucu_2	Gene Expression
LOC135079373	LOC135079373	Gene Expression
LOC135079544	LOC135079544	Gene Expression
LOC135079381	LOC135079381	Gene Expression
LOC135079150	LOC135079150	Gene Expression
LOC135079382	LOC135079382	Gene Expression
LOC135079383	LOC135079383	Gene Expression
LOC135079545	LOC135079545	Gene Expression
LOC135079480	LOC135079480	Gene Expression
LOC135079384	LOC135079384	Gene Expression
LOC135079151	LOC135079151	Gene Expression
LOC135079385	LOC135079385	Gene Expression
LOC135079386	LOC135079386	Gene Expression
LOC135079387	LOC135079387	Gene Expression
LOC135079388	LOC135079388	Gene Expression
LOC135079390	LOC135079390	Gene Expression
LOC135079392	LOC135079392	Gene Expression
LOC135079391	LOC135079391	Gene Expression
LOC135079152	LOC135079152	Gene Expression
LOC135079546	LOC135079546	Gene Expression
LOC135079547	LOC135079547	Gene Expression
LOC135079393	LOC135079393	Gene Expression
LOC135079548	LOC135079548	Gene Expression
LOC135079549	LOC135079549	Gene Expression
LOC135079153	LOC135079153	Gene Expression
LOC135079394	LOC135079394	Gene Expression
LOC135079411	LOC135079411	Gene Expression
LOC135079395	LOC135079395	Gene Expression
LOC135079396	LOC135079396	Gene Expression
LOC135079154	LOC135079154	Gene Expression
LOC135079550	LOC135079550	Gene Expression
LOC135079398	LOC135079398	Gene Expression
LOC135079397	LOC135079397	Gene Expression
LOC135079155	LOC135079155	Gene Expression
LOC135079156	LOC135079156	Gene Expression
LOC135079399	LOC135079399	Gene Expression
LOC135079400	LOC135079400	Gene Expression
LOC135079404	LOC135079404	Gene Expression
LOC135079402	LOC135079402	Gene Expression
LOC135079401	LOC135079401	Gene Expression
LOC135079414	LOC135079414	Gene Expression
LOC135079157	LOC135079157	Gene Expression
LOC135079410	LOC135079410	Gene Expression
LOC135079413	LOC135079413	Gene Expression
LOC135079409	LOC135079409	Gene Expression
Trnas-gcu_3	Trnas-gcu_3	Gene Expression
Trnag-gcc_11	Trnag-gcc_11	Gene Expression
Trnag-gcc_12	Trnag-gcc_12	Gene Expression
LOC135079481	LOC135079481	Gene Expression
LOC135079405	LOC135079405	Gene Expression
Trnaa-agc_9	Trnaa-agc_9	Gene Expression
LOC135079406	LOC135079406	Gene Expression
LOC135079407	LOC135079407	Gene Expression
LOC135079482	LOC135079482	Gene Expression
LOC135079158	LOC135079158	Gene Expression
LOC135079408	LOC135079408	Gene Expression
LOC135079159	LOC135079159	Gene Expression
LOC135079552	LOC135079552	Gene Expression
LOC135079553	LOC135079553	Gene Expression
LOC135079415	LOC135079415	Gene Expression
LOC135079416	LOC135079416	Gene Expression
LOC135079161	LOC135079161	Gene Expression
LOC135079162	LOC135079162	Gene Expression
LOC135079554	LOC135079554	Gene Expression
LOC135079417	LOC135079417	Gene Expression
LOC135079163	LOC135079163	Gene Expression
LOC135079446	LOC135079446	Gene Expression
LOC135079164	LOC135079164	Gene Expression
LOC135079165	LOC135079165	Gene Expression
LOC135079555	LOC135079555	Gene Expression
LOC135079166	LOC135079166	Gene Expression
LOC135079167	LOC135079167	Gene Expression
LOC135079168	LOC135079168	Gene Expression
LOC135079169	LOC135079169	Gene Expression
LOC135079170	LOC135079170	Gene Expression
LOC135079172	LOC135079172	Gene Expression
LOC135079173	LOC135079173	Gene Expression
LOC135079190	LOC135079190	Gene Expression
LOC135079556	LOC135079556	Gene Expression
LOC135079447	LOC135079447	Gene Expression
LOC135079557	LOC135079557	Gene Expression
LOC135079418	LOC135079418	Gene Expression
LOC135079419	LOC135079419	Gene Expression
LOC135079445	LOC135079445	Gene Expression
LOC135079558	LOC135079558	Gene Expression
LOC135079439	LOC135079439	Gene Expression
LOC135079441	LOC135079441	Gene Expression
LOC135079174	LOC135079174	Gene Expression
LOC135079559	LOC135079559	Gene Expression
LOC135079560	LOC135079560	Gene Expression
LOC135079561	LOC135079561	Gene Expression
LOC135079454	LOC135079454	Gene Expression
LOC135079175	LOC135079175	Gene Expression
LOC135079420	LOC135079420	Gene Expression
LOC135079457	LOC135079457	Gene Expression
LOC135079421	LOC135079421	Gene Expression
LOC135079589	LOC135079589	Gene Expression
LOC135079563	LOC135079563	Gene Expression
Trnac-gca	Trnac-gca	Gene Expression
LOC135079422	LOC135079422	Gene Expression
LOC135079425	LOC135079425	Gene Expression
LOC135079450	LOC135079450	Gene Expression
LOC135079442	LOC135079442	Gene Expression
LOC135079176	LOC135079176	Gene Expression
LOC135079587	LOC135079587	Gene Expression
LOC135079564	LOC135079564	Gene Expression
LOC135079452	LOC135079452	Gene Expression
LOC135079177	LOC135079177	Gene Expression
LOC135079440	LOC135079440	Gene Expression
LOC135079565	LOC135079565	Gene Expression
LOC135079566	LOC135079566	Gene Expression
LOC135079427	LOC135079427	Gene Expression
LOC135079426	LOC135079426	Gene Expression
LOC135079178	LOC135079178	Gene Expression
LOC135079567	LOC135079567	Gene Expression
LOC135079568	LOC135079568	Gene Expression
LOC135079179	LOC135079179	Gene Expression
LOC135079428	LOC135079428	Gene Expression
LOC135079429	LOC135079429	Gene Expression
LOC135079569	LOC135079569	Gene Expression
LOC135079430	LOC135079430	Gene Expression
LOC135079570	LOC135079570	Gene Expression
LOC135079455	LOC135079455	Gene Expression
LOC135079449	LOC135079449	Gene Expression
LOC135079448	LOC135079448	Gene Expression
LOC135079431	LOC135079431	Gene Expression
LOC135079432	LOC135079432	Gene Expression
LOC135079571	LOC135079571	Gene Expression
LOC135079181	LOC135079181	Gene Expression
LOC135079572	LOC135079572	Gene Expression
LOC135079451	LOC135079451	Gene Expression
LOC135079182	LOC135079182	Gene Expression
LOC135079183	LOC135079183	Gene Expression
LOC135079433	LOC135079433	Gene Expression
LOC135079434	LOC135079434	Gene Expression
LOC135079456	LOC135079456	Gene Expression
LOC135079184	LOC135079184	Gene Expression
LOC135079484	LOC135079484	Gene Expression
LOC135079485	LOC135079485	Gene Expression
LOC135079486	LOC135079486	Gene Expression
LOC135079185	LOC135079185	Gene Expression
LOC135079435	LOC135079435	Gene Expression
LOC135079437	LOC135079437	Gene Expression
LOC135079436	LOC135079436	Gene Expression
LOC135079438	LOC135079438	Gene Expression
LOC135079444	LOC135079444	Gene Expression
LOC135079573	LOC135079573	Gene Expression
LOC135079467	LOC135079467	Gene Expression
LOC135079468	LOC135079468	Gene Expression
LOC135079186	LOC135079186	Gene Expression
LOC135079466	LOC135079466	Gene Expression
LOC135079458	LOC135079458	Gene Expression
LOC135079465	LOC135079465	Gene Expression
LOC135079463	LOC135079463	Gene Expression
Trnat-cgu_2	Trnat-cgu_2	Gene Expression
LOC135079574	LOC135079574	Gene Expression
LOC135079487	LOC135079487	Gene Expression
LOC135079187	LOC135079187	Gene Expression
LOC135079188	LOC135079188	Gene Expression
LOC135079459	LOC135079459	Gene Expression
LOC135079461	LOC135079461	Gene Expression
LOC135079462	LOC135079462	Gene Expression
LOC135079575	LOC135079575	Gene Expression
LOC135079189	LOC135079189	Gene Expression
LOC135079576	LOC135079576	Gene Expression
LOC135079489	LOC135079489	Gene Expression
LOC135079784	LOC135079784	Gene Expression
LOC135079785	LOC135079785	Gene Expression
LOC135080168	LOC135080168	Gene Expression
LOC135079790	LOC135079790	Gene Expression
LOC135079791	LOC135079791	Gene Expression
LOC135079796	LOC135079796	Gene Expression
LOC135080169	LOC135080169	Gene Expression
LOC135080170	LOC135080170	Gene Expression
LOC135080171	LOC135080171	Gene Expression
Trnaw-cca_1	Trnaw-cca_1	Gene Expression
Trnaa-ugc_1	Trnaa-ugc_1	Gene Expression
LOC135079607	LOC135079607	Gene Expression
LOC135079789	LOC135079789	Gene Expression
LOC135080172	LOC135080172	Gene Expression
Trnaw-cca_2	Trnaw-cca_2	Gene Expression
Trnaw-cca_3	Trnaw-cca_3	Gene Expression
LOC135079608	LOC135079608	Gene Expression
LOC135080174	LOC135080174	Gene Expression
LOC135079609	LOC135079609	Gene Expression
LOC135079779	LOC135079779	Gene Expression
LOC135080175	LOC135080175	Gene Expression
LOC135079610	LOC135079610	Gene Expression
LOC135079611	LOC135079611	Gene Expression
LOC135079781	LOC135079781	Gene Expression
LOC135079780	LOC135079780	Gene Expression
LOC135079786	LOC135079786	Gene Expression
LOC135079797	LOC135079797	Gene Expression
LOC135079612	LOC135079612	Gene Expression
LOC135079787	LOC135079787	Gene Expression
LOC135079795	LOC135079795	Gene Expression
LOC135079794	LOC135079794	Gene Expression
LOC135079788	LOC135079788	Gene Expression
LOC135080176	LOC135080176	Gene Expression
LOC135079783	LOC135079783	Gene Expression
LOC135080177	LOC135080177	Gene Expression
LOC135079613	LOC135079613	Gene Expression
LOC135079614	LOC135079614	Gene Expression
LOC135079793	LOC135079793	Gene Expression
LOC135079798	LOC135079798	Gene Expression
LOC135079799	LOC135079799	Gene Expression
LOC135079615	LOC135079615	Gene Expression
LOC135079800	LOC135079800	Gene Expression
LOC135080178	LOC135080178	Gene Expression
LOC135079802	LOC135079802	Gene Expression
LOC135080179	LOC135080179	Gene Expression
LOC135080180	LOC135080180	Gene Expression
LOC135079616	LOC135079616	Gene Expression
LOC135079803	LOC135079803	Gene Expression
LOC135079617	LOC135079617	Gene Expression
LOC135080181	LOC135080181	Gene Expression
LOC135080182	LOC135080182	Gene Expression
LOC135079808	LOC135079808	Gene Expression
LOC135080183	LOC135080183	Gene Expression
LOC135079813	LOC135079813	Gene Expression
LOC135079812	LOC135079812	Gene Expression
LOC135079804	LOC135079804	Gene Expression
LOC135079618	LOC135079618	Gene Expression
LOC135079805	LOC135079805	Gene Expression
LOC135079806	LOC135079806	Gene Expression
LOC135079619	LOC135079619	Gene Expression
LOC135079620	LOC135079620	Gene Expression
LOC135080185	LOC135080185	Gene Expression
LOC135080186	LOC135080186	Gene Expression
LOC135080187	LOC135080187	Gene Expression
LOC135079810	LOC135079810	Gene Expression
LOC135079811	LOC135079811	Gene Expression
LOC135079807	LOC135079807	Gene Expression
LOC135079776	LOC135079776	Gene Expression
LOC135080147	LOC135080147	Gene Expression
LOC135079621	LOC135079621	Gene Expression
LOC135080188	LOC135080188	Gene Expression
LOC135080189	LOC135080189	Gene Expression
LOC135080190	LOC135080190	Gene Expression
LOC135080191	LOC135080191	Gene Expression
Trnal-caa_6	Trnal-caa_6	Gene Expression
LOC135079814	LOC135079814	Gene Expression
LOC135079827	LOC135079827	Gene Expression
LOC135080193	LOC135080193	Gene Expression
LOC135079623	LOC135079623	Gene Expression
LOC135079624	LOC135079624	Gene Expression
LOC135079825	LOC135079825	Gene Expression
LOC135079625	LOC135079625	Gene Expression
LOC135079815	LOC135079815	Gene Expression
LOC135079816	LOC135079816	Gene Expression
LOC135079818	LOC135079818	Gene Expression
LOC135079821	LOC135079821	Gene Expression
LOC135079819	LOC135079819	Gene Expression
LOC135079626	LOC135079626	Gene Expression
LOC135079826	LOC135079826	Gene Expression
LOC135080148	LOC135080148	Gene Expression
LOC135080149	LOC135080149	Gene Expression
LOC135079627	LOC135079627	Gene Expression
LOC135080151	LOC135080151	Gene Expression
LOC135079628	LOC135079628	Gene Expression
LOC135079629	LOC135079629	Gene Expression
LOC135079820	LOC135079820	Gene Expression
LOC135079823	LOC135079823	Gene Expression
LOC135080152	LOC135080152	Gene Expression
LOC135079822	LOC135079822	Gene Expression
LOC135079630	LOC135079630	Gene Expression
LOC135079839	LOC135079839	Gene Expression
LOC135080194	LOC135080194	Gene Expression
LOC135080195	LOC135080195	Gene Expression
LOC135079631	LOC135079631	Gene Expression
LOC135079829	LOC135079829	Gene Expression
LOC135079828	LOC135079828	Gene Expression
LOC135079830	LOC135079830	Gene Expression
LOC135079841	LOC135079841	Gene Expression
LOC135079831	LOC135079831	Gene Expression
LOC135079838	LOC135079838	Gene Expression
Trnav-uac_2	Trnav-uac_2	Gene Expression
LOC135079834	LOC135079834	Gene Expression
LOC135079832	LOC135079832	Gene Expression
LOC135079840	LOC135079840	Gene Expression
LOC135079833	LOC135079833	Gene Expression
LOC135079836	LOC135079836	Gene Expression
LOC135079837	LOC135079837	Gene Expression
LOC135079842	LOC135079842	Gene Expression
LOC135079843	LOC135079843	Gene Expression
LOC135079633	LOC135079633	Gene Expression
LOC135079634	LOC135079634	Gene Expression
LOC135080196	LOC135080196	Gene Expression
LOC135079635	LOC135079635	Gene Expression
LOC135079636	LOC135079636	Gene Expression
LOC135080197	LOC135080197	Gene Expression
LOC135080198	LOC135080198	Gene Expression
LOC135079844	LOC135079844	Gene Expression
LOC135079637	LOC135079637	Gene Expression
LOC135079638	LOC135079638	Gene Expression
LOC135079846	LOC135079846	Gene Expression
LOC135079852	LOC135079852	Gene Expression
LOC135079854	LOC135079854	Gene Expression
LOC135080304	LOC135080304	Gene Expression
LOC135079639	LOC135079639	Gene Expression
LOC135079847	LOC135079847	Gene Expression
LOC135079848	LOC135079848	Gene Expression
LOC135079640	LOC135079640	Gene Expression
LOC135079849	LOC135079849	Gene Expression
Trnaa-ggc_14	Trnaa-ggc_14	Gene Expression
LOC135079851	LOC135079851	Gene Expression
LOC135079855	LOC135079855	Gene Expression
LOC135079641	LOC135079641	Gene Expression
LOC135079850	LOC135079850	Gene Expression
LOC135079853	LOC135079853	Gene Expression
LOC135080200	LOC135080200	Gene Expression
LOC135080153	LOC135080153	Gene Expression
LOC135079858	LOC135079858	Gene Expression
LOC135079856	LOC135079856	Gene Expression
LOC135079643	LOC135079643	Gene Expression
LOC135079861	LOC135079861	Gene Expression
LOC135079860	LOC135079860	Gene Expression
LOC135079859	LOC135079859	Gene Expression
LOC135079644	LOC135079644	Gene Expression
LOC135079645	LOC135079645	Gene Expression
LOC135080201	LOC135080201	Gene Expression
LOC135079863	LOC135079863	Gene Expression
LOC135080202	LOC135080202	Gene Expression
LOC135079862	LOC135079862	Gene Expression
LOC135079864	LOC135079864	Gene Expression
LOC135080203	LOC135080203	Gene Expression
LOC135079646	LOC135079646	Gene Expression
LOC135079647	LOC135079647	Gene Expression
LOC135079648	LOC135079648	Gene Expression
LOC135079649	LOC135079649	Gene Expression
LOC135079650	LOC135079650	Gene Expression
LOC135079652	LOC135079652	Gene Expression
LOC135079651	LOC135079651	Gene Expression
LOC135080204	LOC135080204	Gene Expression
LOC135079654	LOC135079654	Gene Expression
LOC135079865	LOC135079865	Gene Expression
LOC135079866	LOC135079866	Gene Expression
LOC135079867	LOC135079867	Gene Expression
LOC135079868	LOC135079868	Gene Expression
LOC135079655	LOC135079655	Gene Expression
LOC135080205	LOC135080205	Gene Expression
LOC135080206	LOC135080206	Gene Expression
LOC135080207	LOC135080207	Gene Expression
LOC135079869	LOC135079869	Gene Expression
LOC135079656	LOC135079656	Gene Expression
LOC135079870	LOC135079870	Gene Expression
LOC135080208	LOC135080208	Gene Expression
LOC135079657	LOC135079657	Gene Expression
LOC135080210	LOC135080210	Gene Expression
LOC135080211	LOC135080211	Gene Expression
LOC135080212	LOC135080212	Gene Expression
LOC135080213	LOC135080213	Gene Expression
LOC135080154	LOC135080154	Gene Expression
LOC135079875	LOC135079875	Gene Expression
LOC135079874	LOC135079874	Gene Expression
LOC135079871	LOC135079871	Gene Expression
LOC135079872	LOC135079872	Gene Expression
LOC135079873	LOC135079873	Gene Expression
LOC135079876	LOC135079876	Gene Expression
LOC135079877	LOC135079877	Gene Expression
LOC135079878	LOC135079878	Gene Expression
LOC135079658	LOC135079658	Gene Expression
LOC135079880	LOC135079880	Gene Expression
LOC135080214	LOC135080214	Gene Expression
LOC135079881	LOC135079881	Gene Expression
LOC135079659	LOC135079659	Gene Expression
LOC135079882	LOC135079882	Gene Expression
LOC135079883	LOC135079883	Gene Expression
LOC135079884	LOC135079884	Gene Expression
LOC135079885	LOC135079885	Gene Expression
LOC135079886	LOC135079886	Gene Expression
LOC135079887	LOC135079887	Gene Expression
LOC135079896	LOC135079896	Gene Expression
LOC135079898	LOC135079898	Gene Expression
LOC135079897	LOC135079897	Gene Expression
LOC135080215	LOC135080215	Gene Expression
LOC135079901	LOC135079901	Gene Expression
LOC135079660	LOC135079660	Gene Expression
LOC135080155	LOC135080155	Gene Expression
LOC135079778	LOC135079778	Gene Expression
LOC135079661	LOC135079661	Gene Expression
LOC135079662	LOC135079662	Gene Expression
LOC135079664	LOC135079664	Gene Expression
LOC135079665	LOC135079665	Gene Expression
LOC135079666	LOC135079666	Gene Expression
LOC135079667	LOC135079667	Gene Expression
LOC135079889	LOC135079889	Gene Expression
LOC135079888	LOC135079888	Gene Expression
LOC135079668	LOC135079668	Gene Expression
LOC135079670	LOC135079670	Gene Expression
LOC135079669	LOC135079669	Gene Expression
LOC135079890	LOC135079890	Gene Expression
LOC135079671	LOC135079671	Gene Expression
LOC135079891	LOC135079891	Gene Expression
LOC135079892	LOC135079892	Gene Expression
LOC135079914	LOC135079914	Gene Expression
LOC135079915	LOC135079915	Gene Expression
LOC135079907	LOC135079907	Gene Expression
LOC135079910	LOC135079910	Gene Expression
LOC135079911	LOC135079911	Gene Expression
LOC135079908	LOC135079908	Gene Expression
LOC135080216	LOC135080216	Gene Expression
LOC135079912	LOC135079912	Gene Expression
LOC135079672	LOC135079672	Gene Expression
LOC135079673	LOC135079673	Gene Expression
LOC135080217	LOC135080217	Gene Expression
LOC135079894	LOC135079894	Gene Expression
LOC135079893	LOC135079893	Gene Expression
LOC135079674	LOC135079674	Gene Expression
LOC135079916	LOC135079916	Gene Expression
LOC135079904	LOC135079904	Gene Expression
LOC135080220	LOC135080220	Gene Expression
LOC135079906	LOC135079906	Gene Expression
LOC135079902	LOC135079902	Gene Expression
LOC135079905	LOC135079905	Gene Expression
LOC135079903	LOC135079903	Gene Expression
LOC135079900	LOC135079900	Gene Expression
LOC135079895	LOC135079895	Gene Expression
LOC135079675	LOC135079675	Gene Expression
LOC135079676	LOC135079676	Gene Expression
LOC135079678	LOC135079678	Gene Expression
LOC135079677	LOC135079677	Gene Expression
LOC135079679	LOC135079679	Gene Expression
LOC135080221	LOC135080221	Gene Expression
LOC135079917	LOC135079917	Gene Expression
LOC135080222	LOC135080222	Gene Expression
LOC135080223	LOC135080223	Gene Expression
LOC135080224	LOC135080224	Gene Expression
LOC135079918	LOC135079918	Gene Expression
LOC135079919	LOC135079919	Gene Expression
LOC135079920	LOC135079920	Gene Expression
LOC135079925	LOC135079925	Gene Expression
LOC135079922	LOC135079922	Gene Expression
LOC135079923	LOC135079923	Gene Expression
LOC135079926	LOC135079926	Gene Expression
LOC135079924	LOC135079924	Gene Expression
LOC135079927	LOC135079927	Gene Expression
LOC135079928	LOC135079928	Gene Expression
LOC135079681	LOC135079681	Gene Expression
LOC135080225	LOC135080225	Gene Expression
LOC135080226	LOC135080226	Gene Expression
LOC135079937	LOC135079937	Gene Expression
LOC135079955	LOC135079955	Gene Expression
LOC135079682	LOC135079682	Gene Expression
LOC135080227	LOC135080227	Gene Expression
LOC135079939	LOC135079939	Gene Expression
LOC135079683	LOC135079683	Gene Expression
LOC135079938	LOC135079938	Gene Expression
LOC135079684	LOC135079684	Gene Expression
LOC135079950	LOC135079950	Gene Expression
LOC135079949	LOC135079949	Gene Expression
LOC135080229	LOC135080229	Gene Expression
LOC135079685	LOC135079685	Gene Expression
LOC135079948	LOC135079948	Gene Expression
LOC135079946	LOC135079946	Gene Expression
LOC135079943	LOC135079943	Gene Expression
LOC135079952	LOC135079952	Gene Expression
LOC135079945	LOC135079945	Gene Expression
LOC135079941	LOC135079941	Gene Expression
LOC135079951	LOC135079951	Gene Expression
LOC135079944	LOC135079944	Gene Expression
LOC135079942	LOC135079942	Gene Expression
LOC135079686	LOC135079686	Gene Expression
LOC135080156	LOC135080156	Gene Expression
LOC135079954	LOC135079954	Gene Expression
Trnal-aag_4	Trnal-aag_4	Gene Expression
Trnai-aau_4	Trnai-aau_4	Gene Expression
Trnai-aau_5	Trnai-aau_5	Gene Expression
LOC135079935	LOC135079935	Gene Expression
Trnae-cuc_8	Trnae-cuc_8	Gene Expression
LOC135079687	LOC135079687	Gene Expression
LOC135079929	LOC135079929	Gene Expression
LOC135079931	LOC135079931	Gene Expression
LOC135079930	LOC135079930	Gene Expression
LOC135079688	LOC135079688	Gene Expression
LOC135080230	LOC135080230	Gene Expression
LOC135079953	LOC135079953	Gene Expression
LOC135079947	LOC135079947	Gene Expression
LOC135079932	LOC135079932	Gene Expression
LOC135079936	LOC135079936	Gene Expression
LOC135079934	LOC135079934	Gene Expression
LOC135079956	LOC135079956	Gene Expression
LOC135079964	LOC135079964	Gene Expression
LOC135079961	LOC135079961	Gene Expression
LOC135080157	LOC135080157	Gene Expression
LOC135079958	LOC135079958	Gene Expression
LOC135079965	LOC135079965	Gene Expression
LOC135079963	LOC135079963	Gene Expression
LOC135079959	LOC135079959	Gene Expression
LOC135080159	LOC135080159	Gene Expression
LOC135079690	LOC135079690	Gene Expression
LOC135079689	LOC135079689	Gene Expression
LOC135079960	LOC135079960	Gene Expression
LOC135079691	LOC135079691	Gene Expression
LOC135080231	LOC135080231	Gene Expression
LOC135080232	LOC135080232	Gene Expression
LOC135079692	LOC135079692	Gene Expression
LOC135079693	LOC135079693	Gene Expression
LOC135079694	LOC135079694	Gene Expression
